ID,name,govsystem,x,y,race,prod,activity,tag,civlevel,size,SC
2327,Asturia,2,-13,-4,1,2,21678,[],7,1,1
2328,Harshak,2,-13,-4,2,1,21671,[],7,2,1
2329,Tungsten,2,30,17,1,2,20019,[],5,1,1
2330,Starway,2,30,17,1,2,20000,[],5,1,1
2331,Stormier,2,30,17,0,1,19972,[],5,1,1
2332,Palmier,2,25,13,1,0,20990,[],5,1,1
2333,MiBoxS,2,25,13,0,2,20961,[],6,2,1
2334,Chromecast,2,25,13,1,2,20962,[],6,3,1
2335,Yoda,2,19,29,0,0,23188,[],8,2,1
2336,Luke,2,19,29,2,2,23028,[],8,2,1
2337,Obiwan,2,19,29,2,2,23027,[],8,1,1
2338,Waterfell,2,26,24,1,0,22770,[],8,1,1
2339,Belieber,2,26,24,1,0,22771,[],8,3,1
2340,TheChronic,2,26,23,2,0,18685,[],4,2,1
2341,StraightOuttaCo,2,26,23,1,1,18661,[],4,1,1
2343,Geizer,2,8,30,2,2,23252,[],9,3,1
2344,Juggler,2,-27,8,0,1,23021,[],9,3,1
2345,Wildman,2,-26,8,1,0,23173,[],9,1,1
2346,Squire,2,-26,8,0,2,23021,[],9,2,1
2347,L7CC,2,-27,20,1,2,23392,[],9,2,1
2348,Nebula,2,-27,20,0,2,23377,[],9,2,1
2349,L7BB,2,-27,20,1,0,23522,[],9,1,1
2350,Mistigri,1,5,13,0,1,15023,[],1,1,1
2351,Neutral-17C-G,1,13,5,2,1,15044,[],1,3,1
2352,Neutral-SA-Z,1,13,5,0,2,15045,[],1,3,1
2353,Neutral-DJ-1C,1,-5,13,2,0,15064,[],1,3,1
2354,10_Duotrig.,0,-5,13,2,0,21434,[],6,1,1
2355,Calliope,2,-13,5,1,1,20785,[],6,2,1
2356,CANUS,2,-13,5,2,0,20892,[],6,4,1
2357,Krakos,2,-13,5,1,2,20794,[],6,2,1
2358,Neutral-1PD-1J,1,5,-13,1,1,14847,[],1,3,1
2359,Neutral-X8-1T,1,5,-13,1,1,14847,[],1,2,1
2360,Neutral-CK-1O,1,13,-5,0,2,15041,[],1,1,1
2361,Neutral-LD-1W,1,-5,-13,0,2,19645,[],4,3,1
2362,Neutral-K7-1P,2,-5,-13,0,2,19678,[],4,1,1
2363,Neutral-K7-1Q,2,-5,-13,1,1,19654,[],4,3,1
2364,Zimbaal,2,-13,-5,1,2,21708,[],7,4,1
2365,RenewableEnergy,2,-24,19,0,1,23397,[],9,1,1
2366,Earth2.io,2,4,-30,1,1,23576,[],9,3,1
2367,ShowWay,2,5,-29,0,0,23176,[],9,2,1
2368,ChatGPT3,2,5,-29,1,1,23523,[],9,3,1
2369,SnowDay,2,5,-29,0,0,23183,[],9,4,1
2370,Waubi,0,-29,5,2,1,22194,[],8,2,1
2371,Upsalla,0,-29,5,1,1,22186,[],8,2,1
2372,Kashyyyk,0,-29,5,0,0,22296,[],8,1,1
2373,Kaubi,0,-28,5,1,0,22309,[],8,2,1
2374,Riza,0,-28,5,2,2,22209,[],8,1,1
2375,SadRock1,2,19,11,2,1,3000,[],1,3,1
2376,SadderRock,2,19,11,0,1,15053,[],1,2,1
2377,Spaten,2,22,15,2,0,23051,[],9,1,1
2378,Ludwig,2,22,15,1,2,23027,[],9,2,1
2379,Stiegl,2,22,15,2,2,23037,[],9,1,1
2382,Outilleurs,2,11,27,0,0,20046,[],6,3,1
2383,Catisfaction,2,12,27,1,1,19377,[],5,2,1
2384,Kong_Isle,0,-6,27,2,2,20827,[MNKY],5,2,1
2385,DataGrip,2,-6,27,1,2,23129,[MNKY],9,3,1
2386,Santo_Domingo,0,-6,27,2,0,17660,[MNKY],2,2,1
2387,Sheep,2,-18,23,0,0,21821,[],7,1,1
2388,Lamb,2,-19,24,2,1,21680,[],7,1,1
2389,Budha,2,-20,-2,1,1,23015,[],9,1,1
2390,Sukra,2,-20,-2,1,1,22981,[],9,4,1
2391,Guru,2,-20,-2,0,0,23151,[],9,2,1
2392,Colony-ZzzZzZzz,2,23,23,2,2,22113,[],8,2,1
2393,Warmongers,2,23,23,0,2,3180,[],1,2,1
2394,Portus,0,23,22,0,2,16008,[],1,3,1
2395,Os.-ulv_xX.wAiT,2,23,22,0,1,22123,[],8,3,1
2396,Or4_kG7m-B.I-L0,2,24,22,1,0,22239,[],8,2,1
2397,Colony-XxXxxxXx,2,24,22,0,0,22258,[],8,1,1
2398,honky,2,23,16,2,2,18608,[],3,2,1
2399,tirt,2,23,16,1,1,18103,[],3,1,1
2400,tort,2,23,16,1,2,18130,[],3,3,1
2401,HellWindA,2,-27,19,1,2,23368,[],9,3,1
2402,Neutral-112-Y,2,-27,19,0,1,23444,[],9,1,1
2403,Neutral-112-N,2,-27,19,2,2,23439,[],9,1,1
2404,Ligne-Rouge,2,4,-29,1,1,23535,[],9,4,1
2405,Sillage,2,4,-29,2,0,23820,[],9,3,1
2406,PerfectBlue,2,4,-29,0,2,23564,[],9,1,1
2407,Kaesong,1,-1,28,0,2,18079,[MNKY],3,3,1
2408,Neutral-8V-P,0,20,11,1,2,20290,[],5,2,1
2409,Neutral-1RN-1W,2,20,11,2,0,22071,[],7,2,1
2410,Neutral-6W-1T,1,20,11,1,2,15044,[],1,1,1
2411,WindEnergy,2,-23,18,2,0,23574,[],9,3,1
2412,WindGenerator,2,-23,18,2,1,23397,[],9,4,1
2413,Terramorphous,0,13,15,0,1,15039,[],1,1,1
2414,Crawmerax,0,13,15,1,0,15061,[],1,1,1
2415,Hemovorous,0,13,15,0,1,15039,[],1,1,1
2416,Master_Gee,0,14,13,1,0,15061,[],1,1,1
2417,Dexiduous,0,14,12,2,1,15039,[],1,1,1
2418,Voracidous,0,14,12,1,2,23750,[],10,2,1
2419,Paulaner,2,21,15,2,1,22870,[],9,2,1
2420,Eve1,1,-16,-29,2,2,22755,[TAG],8,3,1
2421,Neutral-1AJ-1K,1,6,13,2,1,15026,[],1,2,1
2422,Neutral-HJ-1E,1,13,6,1,2,15043,[],1,1,1
2423,LymphNodes,2,-6,13,1,0,21133,[],6,1,1
2424,Krildor21,2,-13,6,0,2,22749,[],8,1,1
2425,Neutral-80-U,1,6,-13,0,2,14926,[],1,4,1
2426,VarkSucks,3,6,-13,0,1,14891,[HM],1,2,1
2427,Neutral-X5-14,1,6,-13,0,1,14923,[],1,1,1
2428,Neutral-K1-S,1,13,-6,2,0,15062,[],1,2,1
2429,Neutral-4I-6,1,13,-6,0,2,15043,[],1,2,1
2430,Neutral-E0-M,2,-6,-13,2,2,19684,[],4,2,1
2431,Neutral-LD-1K,1,-6,-13,1,1,19611,[],4,2,1
2432,Neutral-E0-L,2,-6,-13,0,0,19726,[],4,4,1
2433,Ixiom,2,-13,-6,0,1,21702,[],7,1,1
2434,Lazarus,2,-13,-6,0,0,21724,[],7,2,1
2435,Europe,2,-13,-6,0,2,21673,[],7,2,1
2436,Neutral-GX-1K,1,30,16,0,2,14863,[],1,1,1
2437,Technetium,2,30,16,2,0,20227,[],5,3,1
2438,Neutral-1MF-1S,2,4,30,2,2,23603,[],9,2,1
2439,Messenger,2,-26,7,2,0,23162,[],9,2,1
2440,Bowyer,2,-27,7,2,0,23159,[],9,2,1
2441,BabyBoy,2,25,12,1,1,20691,[],5,2,1
2442,Babychou,2,25,12,0,0,20815,[],5,1,1
2443,Xenon,2,25,22,2,0,22217,[],8,2,1
2444,Xtrem,2,25,22,1,2,22068,[],8,1,1
2445,Neutral-27Z-2,1,14,16,0,2,15041,[],1,1,1
2446,PLUTO,2,8,29,0,0,22211,[],9,1,1
2447,Neutral-MA-1X,2,4,29,2,1,23599,[],9,3,1
2448,Neutral-ZI-16,2,4,29,0,1,23597,[],9,1,1
2449,Neutral-WZ-1R,2,4,29,1,1,23596,[],9,2,1
2450,Pocahontas,0,1,30,0,0,22441,[Cake],8,1,1
2451,Echo,0,1,30,2,2,22298,[Cake],8,2,1
2452,Formula1,0,1,30,2,2,22299,[Cake],8,4,1
2453,piko,2,23,15,2,0,17515,[],2,2,1
2454,paka,2,23,15,2,1,18541,[],3,1,1
2455,Neutral-S9-1J,1,24,18,2,1,15045,[],1,2,1
2456,Neutral-1HK-1M,1,24,17,0,1,15045,[],1,3,1
2457,Neutral-19F-1K,2,24,17,0,0,18662,[],3,2,1
2458,Neutral-1BC-15,1,24,17,0,2,15043,[],1,2,1
2459,Neutral-XO-1V,1,24,16,0,1,15041,[],1,1,1
2460,Neutral-1AP-1D,1,24,16,1,1,15043,[],1,1,1
2461,Neutral-1DL-1J,1,24,16,1,2,15046,[],1,1,1
2462,Neutral-1BB-1P,0,28,16,1,2,16274,[],2,2,1
2463,Neutral-1U8-8,1,28,16,1,1,14864,[],1,4,1
2464,Neutral-1A2-Q,1,28,16,1,1,14862,[],1,2,1
2465,Neutral-14E-1C,1,27,16,1,2,14915,[],1,2,1
2466,Neutral-LB-9,1,27,16,2,1,14912,[],1,1,1
2467,Neutral-3N-8T,2,29,16,1,0,19525,[],5,1,1
2468,Neutral-3N-8R,0,29,16,1,2,20054,[],5,3,1
2470,Neutral-1UT-S,1,27,15,2,2,14913,[],1,1,1
2471,Neutral-6D-1I,1,27,15,0,2,14914,[],1,1,1
2472,Neutral-1KM-1K,2,28,15,0,0,19982,[],5,2,1
2473,Neutral-1Z-G,1,28,15,1,1,14866,[],1,3,1
2474,Neutral-1SF-T,1,28,15,0,2,14864,[],1,2,1
2476,Neutral-E7-N,1,-31,29,0,2,15046,[],1,2,1
2477,SaddenedLess,2,19,10,2,2,15041,[],1,2,1
2478,Gulch,1,-8,30,1,1,20195,[MNKY],5,3,1
2479,Gramatik,0,-8,29,1,2,23010,[MNKY],9,2,1
2480,Assassin,2,-25,7,1,2,22974,[],9,1,1
2481,Monk,2,-25,8,2,2,22983,[],9,1,1
2482,Noble,2,-25,8,1,1,22989,[],9,1,1
2483,Neutral-1BG-1K,1,-25,8,0,1,15043,[],1,3,1
2484,Militia,2,-25,9,2,0,23147,[],9,2,1
2485,Retired,2,-25,9,1,2,22969,[],9,4,1
2486,BlueStep,2,-8,28,2,0,23280,[MNKY],9,4,1
2487,Neutral-1QS-0,2,28,-6,0,1,23601,[],9,1,1
2488,Neutral-1BS-6,2,29,-6,0,2,23603,[],9,1,1
2489,Neutral-3S-1K,2,29,-6,2,2,23587,[],9,1,1
2490,Neutral-18B-1X,2,29,-6,1,2,23615,[],9,2,1
2491,Neutral-NA-4,2,30,-6,0,1,23615,[],9,2,1
2492,Neutral-E0-W,2,30,-6,1,2,23614,[],9,2,1
2493,Jelling,2,-22,14,0,2,19078,[],4,2,1
2494,Ladby,2,-22,14,1,2,19083,[],4,1,1
2495,Fyrkat,2,-22,14,1,2,19077,[],4,3,1
2496,Njardarheimr,2,-22,15,0,1,19079,[],4,2,1
2497,Avaldsnes,2,-22,15,0,1,19077,[],4,2,1
2498,Boate,1,-16,-28,2,0,22831,[TAG],8,1,1
2499,Neutral-VL-Y,2,30,-7,2,1,22213,[],8,2,1
2500,Neutral-1M7-P,2,30,-7,0,1,22206,[],8,2,1
2501,Neutral-9B-3,2,29,-7,0,1,22174,[],8,2,1
2502,Faraway,0,29,-7,0,1,19700,[],4,2,1
2503,Neutral-1ME-1U,2,28,-7,1,1,22209,[],8,1,1
2504,Neutral-1KY-4,2,5,30,2,1,23595,[],9,2,1
2505,Neutral-KX-L,2,5,29,0,0,23780,[],9,2,1
2506,Neutral-1D5-1R,2,5,29,2,0,23775,[],9,3,1
2507,Neutral-FK-1U,2,5,29,1,2,23604,[],9,1,1
2508,BlueFilter,2,-23,19,2,2,23376,[],9,4,1
2509,Ashes,2,-8,27,2,1,23108,[MNKY],9,1,1
2510,DRONK,1,-8,27,1,0,20304,[MNKY],5,2,1
2511,RatedPG,1,-15,-30,1,1,22681,[TAG],8,1,1
2512,Camille,0,1,29,0,0,22393,[Cake],8,2,1
2513,LadyBird,0,1,29,0,0,22395,[Cake],8,1,1
2514,Hosternok,2,28,22,0,2,15121,[],4,3,1
2515,Berrodok,2,28,22,2,1,15364,[],4,4,1
2516,Roshar,2,29,-30,0,2,23684,[],9,2,1
2517,Temerant,2,29,-30,2,1,23534,[],9,3,1
2518,Neutral-B1-18,0,-17,30,2,2,22589,[],8,4,1
2519,Neutral-8H-17,2,-17,30,2,2,23103,[],9,3,1
2520,Neutral-1JR-T,2,-17,30,0,2,23025,[],9,2,1
2521,Penix,2,-7,27,1,2,23079,[MNKY],9,2,1
2522,Reject_CDBC,0,3,-30,0,1,20698,[],5,2,1
2523,WEF_is_HYDRA,0,3,-30,1,0,20824,[],5,1,1
2524,Klauss_is_Evil,0,3,-30,1,0,20824,[],5,2,1
2525,LessDescriptive,0,-8,26,1,1,17641,[MNKY],2,2,1
2526,Nondescriptive,1,-8,26,1,2,17640,[MNKY],2,4,1
2527,Bummerland,2,-7,26,1,1,23070,[MNKY],9,4,1
2528,Around_There,1,-7,26,2,1,17616,[MNKY],2,1,1
2529,PlanetName,2,-7,26,0,0,23201,[MNKY],9,2,1
2530,Bobby_Tables,0,-5,26,2,2,18040,[MNKY],3,1,1
2531,This_One,0,-4,26,2,0,17668,[MNKY],2,1,1
2532,Over_Here,0,-6,26,2,1,17641,[MNKY],2,1,1
2533,10_Duotrig._1,0,-6,26,0,2,18711,[MNKY],3,1,1
2534,Sequel,2,-6,26,0,0,23218,[MNKY],9,2,1
2535,FollowMe,2,27,22,1,2,21111,[],6,3,1
2536,Ramble,2,26,22,0,1,20229,[],5,1,1
2537,Ramjet,2,26,22,0,2,20235,[],5,1,1
2538,Discord,2,26,22,0,0,20272,[],5,1,1
2539,Neutral-OX-1N,1,7,12,2,1,14864,[],1,1,1
2540,Neutral-19C-1L,1,7,12,1,2,14863,[],1,2,1
2541,Neutral-3-18,1,7,12,1,0,14878,[],1,3,1
2542,Neutral-1E4-5,1,12,7,1,0,15062,[],1,2,1
2543,Pancreas,2,-7,12,0,1,20975,[],6,2,1
2544,Veatrrayil,3,-7,12,0,1,23753,[],10,3,1
2545,Krildor15,2,-12,7,2,1,22701,[],8,1,1
2546,Krildor20,2,-12,7,0,1,22661,[],8,2,1
2547,Krildor19,2,-12,7,0,2,22693,[],8,2,1
2548,Wrynn,3,7,-12,0,0,26260,[],16,1,1
2549,Macaroni,2,12,-7,2,2,21477,[],7,1,1
2550,Vogsphere,3,12,-7,0,2,15003,[],1,4,1
2551,Neutral-1OJ-6,1,12,-7,2,0,15063,[],1,1,1
2552,Neutral-VJ-G,1,-7,-12,0,2,15041,[],1,2,1
2553,Zboub,2,-7,-12,1,0,21718,[],7,2,1
2554,Teuch,2,-7,-12,1,2,21720,[],7,1,1
2555,Chatoune,2,-12,-7,0,1,22954,[],9,2,1
2556,Neutral-H-1C,2,-12,-7,0,2,16617,[],2,1,1
2557,EdgeComputing,2,-22,18,0,1,23283,[],9,2,1
2558,Neutral-BC-M,2,-22,-25,1,0,4683,[TAG],5,1,1
2559,Yuki,1,-24,-25,0,2,20621,[TAG],5,1,1
2560,Midori,1,-23,-25,2,0,20739,[TAG],5,2,1
2561,Hatsudenjo,1,-23,-25,0,1,19022,[TAG],4,2,1
2562,Takenoko,1,-23,-25,2,0,19116,[TAG],4,4,1
2563,Doomer,3,-30,-5,0,2,20513,[],6,3,1
2564,Harris,1,16,15,0,2,22616,[],8,1,1
2565,Motorola,1,16,15,0,2,22618,[],8,3,1
2566,Sabrina,2,-17,-28,2,0,20973,[TAG],6,1,1
2567,Axona,2,-18,-27,1,1,20884,[TAG],6,1,1
2568,Inciona,2,-18,-27,1,2,20187,[TAG],5,2,1
2569,Andrasta,1,-17,-27,0,2,20949,[TAG],6,3,1
2570,Badb_Catha,2,-17,-27,1,1,20882,[TAG],6,1,1
2571,Goibhniu,2,-17,-27,2,1,20883,[TAG],6,2,1
2572,BalticEagle,2,-28,20,1,2,23368,[],9,1,1
2573,BalticSee,2,-28,20,2,1,23116,[],9,2,1
2574,Neutral-JS-13,2,3,30,1,0,23699,[],9,2,1
2575,Neutral-18D-R,2,3,29,1,1,23563,[],9,1,1
2576,BioGas,2,-22,19,0,2,23267,[],9,2,1
2577,BioDiversity,2,-22,19,0,2,23262,[],9,2,1
2578,Neutral-YZ-1S,2,3,28,0,0,23772,[],9,1,1
2579,Neutral-1JX-8,2,3,28,2,2,23593,[],9,1,1
2580,Neutral-1BA-R,2,4,28,1,1,23624,[],9,2,1
2581,Neutral-1IY-J,2,4,28,2,1,23634,[],9,1,1
2582,Neutral-1M7-11,2,4,28,1,2,23605,[],9,1,1
2583,Neutral-51-R,2,5,28,2,2,23592,[],9,2,1
2584,Neutral-18V-1H,2,5,28,1,2,23602,[],9,1,1
2585,Tonsberg,2,-21,14,2,0,19297,[],4,2,1
2586,Reykjavik,2,-21,14,2,1,19187,[],4,1,1
2587,Vasteras,2,-21,15,2,0,19300,[],4,2,1
2588,Holmgard,2,-21,15,0,0,19298,[],4,1,1
2589,Lodose,2,-21,15,2,2,19185,[],4,2,1
2590,aka1,0,-29,-24,1,1,17446,[],2,2,1
2591,aka2,0,-29,-24,0,1,17423,[],2,1,1
2592,Feedme,2,-29,-24,0,2,23219,[],9,2,1
2593,FT-991A,0,15,12,1,0,22786,[],8,1,1
2594,FTdx10,1,15,12,1,1,22620,[],8,2,1
2595,Neutral-1IJ-1F,1,8,11,2,0,14879,[],1,1,1
2596,PrimeC8,3,8,11,0,1,15230,[],1,2,1
2597,Neutral-1VN-J,1,11,8,0,2,15044,[],1,2,1
2598,Neutral-1PG-I,1,11,8,1,2,15043,[],1,2,1
2599,Berylla,1,-8,11,0,1,23909,[],11,1,1
2600,Neutral-19D-15,1,-11,8,2,0,15063,[],1,2,1
2601,Krildor14,2,-11,8,1,2,22674,[],8,4,1
2602,Neutral-Y-R,1,-8,-11,1,0,15062,[],1,4,1
2603,Neutral-14G-G,1,-8,-11,2,0,15063,[],1,2,1
2604,Neutral-EQ-1A,1,-11,-8,1,1,15039,[],1,2,1
2605,ErataWorld-5,1,-11,-8,1,0,16260,[],1,1,1
2606,Whores,1,-11,-8,2,1,22111,[],8,2,1
2607,Kyoto,2,0,30,0,2,23330,[Cake],9,2,1
2608,Kota,2,0,30,1,0,23458,[Cake],9,1,1
2609,Kigali,2,0,30,0,0,23459,[Cake],9,2,1
2610,ySaE,2,7,30,1,0,26555,[],16,1,1
2611,Y0ubouZ,2,7,30,0,0,26562,[],16,1,1
2612,Yes-N0,2,7,30,1,2,26407,[],16,2,1
2613,Zitron739,2,6,30,2,1,26394,[],16,2,1
2614,Zzapplng,2,6,30,2,2,26439,[],16,1,1
2615,Zeutral-198-1Z,2,6,30,1,2,26440,[],16,1,1
2616,Lancement,2,18,27,2,2,22897,[],9,1,1
2617,MILF,2,18,27,0,2,22892,[],9,1,1
2618,FullStop,2,-23,20,0,2,23208,[],9,2,1
2619,FullTime,2,-23,20,0,2,23210,[],9,2,1
2620,FullFill,2,-23,20,0,0,23329,[],9,2,1
2621,Nalthis,2,28,-30,2,0,23635,[],9,2,1
2622,Scadrial,2,29,-29,2,2,23620,[],9,1,1
2623,JETS,2,-16,-27,1,0,22702,[TAG],8,1,1
2624,PlanetVJ,1,-15,-29,1,2,22669,[TAG],8,2,1
2625,Oneldenine,1,-15,-29,0,0,22172,[TAG],8,2,1
2626,1doubleuc,1,-15,-28,1,0,22743,[TAG],8,1,1
2627,Neutr-AB-Z,1,-15,-28,1,2,22621,[TAG],8,2,1
2628,Neutral-118,2,-15,-28,2,1,22600,[TAG],8,1,1
2629,AS1D,1,-15,-27,0,2,22626,[TAG],8,1,1
2630,Koeniz,2,0,28,2,1,23303,[Cake],9,1,1
2631,Kinabalu,2,0,28,0,0,23481,[Cake],9,1,1
2632,Kolkata,2,0,29,2,2,23346,[Cake],9,1,1
2633,Security,1,-3,26,0,2,20386,[MNKY],5,3,1
2634,Rich_Cabins,1,-3,26,2,0,20229,[MNKY],5,2,1
2635,Gina,2,-2,26,2,2,22947,[MNKY],8,3,1
2636,Neutral-RN-1X,1,11,9,0,1,15042,[],1,2,1
2637,Bungo,2,-9,11,0,0,25087,[],13,1,1
2638,Neutral-1E7-1H,1,-11,9,1,2,15043,[],1,3,1
2639,Neutral-20X-13,1,9,-11,2,2,15044,[],1,3,1
2640,Neutral-1BK-1H,1,11,-9,0,1,15040,[],1,1,1
2641,Poepvinger,3,11,-9,0,1,15003,[],1,1,1
2642,Deadland,3,-9,-11,0,2,15003,[],1,2,1
2643,paper,2,-11,-9,0,0,21447,[],6,3,1
2644,zenopolous,3,-11,-9,0,2,15003,[],1,1,1
2645,scissors,2,-11,-9,0,1,22053,[],7,2,1
2646,Neutral-195-D,1,-1,26,2,1,15041,[],1,1,1
2647,Xylophone_,2,6,29,1,0,26508,[],16,1,1
2648,WuHann,2,6,28,0,2,26377,[],16,2,1
2649,WagnerR8474,2,6,28,2,1,26345,[],16,2,1
2650,WahHOouu,2,6,28,1,2,26379,[],16,1,1
2651,Kremlin,2,3,10,0,1,20738,[],7,2,1
2652,Zeitnot,0,3,10,0,1,19111,[],4,2,1
2653,Gourev,2,3,10,0,2,20734,[],7,2,1
2654,ArmsAway,2,5,8,2,0,4322,[],8,1,1
2655,Selection,2,6,6,2,1,4495,[],9,3,1
2656,Mate,2,6,6,1,1,18504,[],4,3,1
2657,Neutral-NY-E,1,6,12,2,2,14862,[],1,3,1
2658,Neutral-1EX-1H,1,6,12,1,0,14879,[],1,1,1
2659,Neutral-1HF-3,1,6,12,0,1,14862,[],1,1,1
2660,Pellestri,2,7,9,0,0,14658,[],8,1,1
2661,Neutral-2W-O,1,9,7,1,1,14867,[],1,2,1
2662,Norbert,2,9,7,0,2,22261,[],9,2,1
2663,Sicilian,2,4,5,1,0,18507,[],4,2,1
2664,Castle,2,4,5,0,1,18508,[],4,1,1
2665,Catch,2,-1,2,2,2,4341,[],8,1,1
2666,Neutral-UI-1H,1,1,2,0,0,14841,[],1,1,1
2667,Neutral-LZ-1N,2,5,4,1,0,22496,[],9,1,1
2668,Neutral-1NC-J,2,5,4,1,1,22446,[],9,4,1
2669,fukov,2,-28,-23,2,1,22701,[TAG],9,1,1
2670,broccoli,1,-28,-23,2,2,22900,[TAG],9,1,1
2671,frikandel,1,-28,-23,0,0,22857,[TAG],9,3,1
2672,Kiruna,2,1,28,0,1,23277,[Cake],9,2,1
2673,Kona,2,1,28,2,2,23285,[Cake],9,4,1
2674,Kirchberg,2,1,28,2,2,23287,[Cake],9,2,1
2675,Voldemort,2,10,3,1,2,21690,[],9,1,1
2676,Neutral-PY-N,2,5,-2,0,0,22734,[],9,1,1
2677,Neutral-NG-L,2,5,-2,1,2,22630,[],9,1,1
2678,ComeOn,0,1,-2,1,1,5357,[],9,1,1
2679,LetsEndIt,0,1,-2,1,1,5097,[],9,3,1
2680,Raft,2,30,-8,1,2,19441,[],4,3,1
2681,SharkTank,2,30,-8,2,1,19423,[],4,3,1
2682,BirdsNest,2,30,-8,0,1,19492,[],4,3,1
2683,Bird,2,29,-8,1,0,19607,[],4,3,1
2684,NotFar,2,28,-8,2,0,19810,[],4,1,1
2685,Neutral-1MB-Q,1,-1,-2,0,0,14767,[],1,2,1
2686,Neutral-10B-E,1,-1,-2,2,2,14757,[],1,2,1
2687,Kansas,2,1,27,1,2,23293,[Cake],9,1,1
2688,Knoxville,2,1,27,2,1,23286,[Cake],9,2,1
2689,Kentucky,2,1,27,1,1,23285,[Cake],9,1,1
2690,The_Gully,0,16,12,0,0,15061,[],1,3,1
2691,BS_Stronghold,0,16,12,0,0,15061,[],1,3,1
2692,Tundra_Express,0,16,12,1,0,15061,[],1,2,1
2693,Neutral-1Z5-1,1,10,-10,1,1,15042,[],1,2,1
2694,Neutral-16S-E,1,-15,0,0,0,21812,[],7,1,1
2695,Neutral-MV-M,1,-15,0,1,2,21818,[],7,1,1
2696,Neutral-1XH-18,1,15,0,0,1,14913,[],1,2,1
2697,Neutral-CM-G,1,0,15,2,0,15062,[],1,2,1
2698,Robsi0,1,0,-15,2,0,17936,[],3,1,1
2699,Neutral-10P-E,1,1,15,2,2,15045,[],1,1,1
2700,Neutral-A5-V,1,15,1,2,1,14915,[],1,1,1
2701,Neutral-1ZO-16,1,15,1,1,1,14915,[],1,4,1
2702,Neutral-15-11,0,-1,15,2,0,2985,[],1,2,1
2703,5.10,3,-1,15,0,2,15003,[],1,2,1
2704,danslaraie,2,-15,1,2,2,20737,[],6,2,1
2705,Neutral-18T-13,1,-15,1,1,0,21811,[],7,2,1
2706,interfessier,2,-15,1,1,0,20793,[],6,1,1
2707,Robsi1,3,1,-15,0,2,20608,[],6,2,1
2708,Neutral-1TU-I,1,15,-1,0,1,14912,[],1,2,1
2709,Blub,1,-1,-15,2,1,15042,[],1,1,1
2710,doublepieds,2,-15,-1,1,0,20796,[],6,2,1
2711,I--1,2,-25,-26,1,1,22645,[TAG],8,1,1
2712,I--2,1,-25,-26,1,0,22734,[TAG],8,3,1
2713,J--2,1,-26,-26,1,0,22760,[],8,2,1
2714,J--1,1,-26,-26,1,0,22767,[],8,2,1
2715,doos,1,-28,-22,1,2,22711,[],9,1,1
2716,Poum,2,-28,-22,1,1,20718,[],6,4,1
2717,Quotes,0,0,27,2,1,21762,[Cake],7,1,1
2720,Chess,2,8,5,0,1,3084,[],1,3,1
2721,Tinganes,2,-25,13,0,2,19083,[],4,1,1
2722,Vinland,2,-25,13,1,1,19083,[],4,1,1
2723,Vadrejford,2,-25,13,2,0,19180,[],4,1,1
2724,Kirkjuvagr,2,-25,12,0,2,19079,[],4,2,1
2725,Odense,2,-25,12,2,2,19110,[],4,2,1
2726,Audi,2,16,6,1,0,23126,[],9,1,1
2727,-VW-,2,16,6,1,0,23107,[],9,1,1
2728,-BMW-,2,16,6,2,2,23034,[],9,2,1
2729,Paraffin,3,-29,0,0,1,19300,[],4,1,1
2730,Drogkostic,2,-29,0,2,1,19381,[],4,2,1
2731,Nebulo,2,-26,20,1,1,23001,[],9,2,1
2732,HellWindB,2,-26,20,0,1,23004,[],9,1,1
2733,Skoda,2,16,5,1,0,23114,[],9,3,1
2734,Neutral-U4-17,1,15,5,2,0,15063,[],1,1,1
2735,Porsche,2,15,5,1,1,22981,[],9,2,1
2736,Mercedes,2,15,5,1,2,23020,[],9,1,1
2737,Southern_Shelf,0,16,13,2,2,15039,[],1,3,1
2738,Eridium_Blight,0,16,13,2,0,22510,[],8,2,1
2739,Neutral-Y0-C,0,16,13,2,0,15061,[],1,4,1
2740,Guage,2,28,-9,1,2,19212,[],4,3,1
2741,George,2,28,-9,1,2,19212,[],4,1,1
2742,Neutral-GP-F,1,2,15,0,0,15063,[],1,3,1
2743,Neutral-23D-3,1,2,15,1,2,15044,[],1,4,1
2744,Neutral-PT-4,1,15,2,2,1,14913,[],1,1,1
2745,Neutral-KC-K,1,-2,15,2,1,15044,[],1,1,1
2746,scotchmarron,2,-15,2,1,2,20726,[],6,1,1
2747,NewL,2,-15,2,0,0,20745,[],6,1,1
2748,Prisme,2,-15,2,2,2,20787,[],6,2,1
2749,Robsi4,1,2,-15,1,2,17372,[],2,2,1
2750,Neutral-1PW-G,1,15,-2,2,0,15063,[],1,1,1
2751,spaz,3,-2,-15,0,1,16272,[],1,3,1
2752,Neutral-ZR-N,1,-2,-15,0,0,15063,[],1,2,1
2753,Xaero,2,-15,-2,1,0,21758,[],7,1,1
2754,piconbiere,2,-15,-2,2,2,20728,[],6,2,1
2755,Love,0,1,26,2,1,21764,[Cake],7,1,1
2756,Neutral-YJ-1K,1,1,26,2,1,15047,[],1,1,1
2757,Jenevieve,0,1,26,0,1,21759,[Cake],7,2,1
2758,Booger,0,0,26,1,1,21759,[Cake],7,2,1
2759,Glaza,0,0,26,0,1,21762,[Cake],7,2,1
2760,Neutral-19H-P,1,-30,26,0,0,15063,[],1,1,1
